Age,Sex,Province,Vehicle
31.0,ชาย,กาญจนบุรี,รถจักรยานยนต์
33.0,ชาย,นครศรีธรรมราช,รถยนต์
43.0,ชาย,ปราจีนบุรี,รถจักรยานยนต์
67.0,หญิง,สกลนคร,รถจักรยานยนต์
24.0,ชาย,ลำพูน,รถจักรยานยนต์
52.0,หญิง,ลำพูน,รถจักรยานยนต์
27.0,ชาย,กาญจนบุรี,รถจักรยานยนต์
42.0,หญิง,สมุทรปราการ,รถจักรยานยนต์
29.0,หญิง,สมุทรปราการ,รถจักรยานยนต์
48.0,ชาย,ปราจีนบุรี,รถยนต์
15.0,ชาย,นราธิวาส,รถจักรยานยนต์
21.0,ชาย,นครปฐม,รถจักรยานยนต์
32.0,ชาย,ลำพูน,รถจักรยานยนต์
32.0,ชาย,กรุงเทพมหานคร,รถจักรยานยนต์
18.0,ชาย,สุราษฎร์ธานี,รถยนต์
40.0,ชาย,กระบี่,รถจักรยานยนต์
25.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
52.0,ชาย,ปราจีนบุรี,รถจักรยานยนต์
64.0,ชาย,สระแก้ว,รถจักรยานยนต์
83.0,ชาย,อุดรธานี,รถจักรยานยนต์
60.0,ชาย,สกลนคร,รถจักรยานยนต์
61.0,หญิง,นราธิวาส,รถจักรยานยนต์
57.0,หญิง,ศรีสะเกษ,รถจักรยานยนต์
19.0,ชาย,ลำปาง,รถจักรยานยนต์
23.0,ชาย,กรุงเทพมหานคร,รถจักรยานยนต์
54.0,หญิง,ชลบุรี,รถจักรยานยนต์
38.0,หญิง,สมุทรปราการ,รถจักรยานยนต์
29.0,หญิง,อุดรธานี,รถจักรยานยนต์
53.0,ชาย,เชียงราย,รถจักรยานยนต์
27.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
68.0,ชาย,สระแก้ว,รถจักรยานยนต์
40.0,ชาย,อุดรธานี,รถจักรยานยนต์
51.0,ชาย,กระบี่,รถจักรยานยนต์
17.0,ชาย,นนทบุรี,รถจักรยานยนต์
24.0,ชาย,นครปฐม,รถจักรยานยนต์
41.0,หญิง,กรุงเทพมหานคร,รถจักรยานยนต์
22.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
19.0,หญิง,นครศรีธรรมราช,รถจักรยานยนต์
59.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
19.0,ชาย,ปทุมธานี,รถจักรยานยนต์
30.0,หญิง,ระนอง,รถจักรยานยนต์
30.0,ชาย,นนทบุรี,รถจักรยานยนต์
34.0,ชาย,สกลนคร,รถยนต์
31.0,ชาย,ลำพูน,รถจักรยานยนต์
38.0,ชาย,กรุงเทพมหานคร,รถจักรยานยนต์
23.0,ชาย,ชลบุรี,รถจักรยานยนต์
41.0,ชาย,นครนายก,รถจักรยานยนต์
26.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
71.0,ชาย,เชียงราย,รถจักรยานยนต์
57.0,ชาย,นครปฐม,รถยนต์
51.0,หญิง,อ่างทอง,รถจักรยานยนต์
31.0,หญิง,ระยอง,รถจักรยานยนต์
20.0,ชาย,ลำปาง,รถจักรยานยนต์
22.0,หญิง,พระนครศรีอยุธยา,รถจักรยานยนต์
53.0,ชาย,ราชบุรี,รถยนต์
28.0,ชาย,สุพรรณบุรี,รถจักรยานยนต์
45.0,ชาย,ชลบุรี,รถจักรยานยนต์
23.0,หญิง,ปทุมธานี,รถจักรยานยนต์
64.0,ชาย,อุดรธานี,รถจักรยานยนต์
41.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
42.0,ชาย,นนทบุรี,รถจักรยานยนต์
67.0,ชาย,นครปฐม,รถจักรยานยนต์
41.0,ชาย,นครสวรรค์,รถจักรยานยนต์
40.0,ชาย,พระนครศรีอยุธยา,รถจักรยานยนต์
62.0,หญิง,กรุงเทพมหานคร,รถจักรยานยนต์
86.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
28.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
16.0,ชาย,อุทัยธานี,รถจักรยานยนต์
47.0,ชาย,ระยอง,รถจักรยานยนต์
17.0,หญิง,กระบี่,รถจักรยานยนต์
63.0,หญิง,กรุงเทพมหานคร,รถจักรยานยนต์
16.0,หญิง,อุบลราชธานี,รถจักรยานยนต์
15.0,ชาย,สมุทรปราการ,รถจักรยานยนต์
68.0,ชาย,อุทัยธานี,รถจักรยานยนต์
53.0,หญิง,กระบี่,รถจักรยานยนต์
34.0,ชาย,นครราชสีมา,รถจักรยานยนต์
68.0,หญิง,นครปฐม,รถจักรยานยนต์
65.0,หญิง,อุตรดิตถ์,คนเดินเท้า
68.0,หญิง,ประจวบคีรีขันธ์,รถจักรยานยนต์
63.0,ชาย,มุกดาหาร,รถจักรยานยนต์
34.0,ชาย,นนทบุรี,รถจักรยานยนต์
84.0,หญิง,นครนายก,รถจักรยานยนต์
70.0,ชาย,นครนายก,รถยนต์
67.0,หญิง,สระแก้ว,รถยนต์
27.0,ชาย,ระยอง,รถจักรยานยนต์
19.0,หญิง,ศรีสะเกษ,รถจักรยานยนต์
50.0,หญิง,อุตรดิตถ์,รถจักรยานยนต์
30.0,หญิง,ประจวบคีรีขันธ์,รถจักรยานยนต์
40.0,ชาย,เชียงราย,รถจักรยานยนต์
19.0,ชาย,กรุงเทพมหานคร,รถจักรยานยนต์
